"PLU_SAP60";"store_id";"PredictionDay";"ReferenceDay";"FinalForecast"
" 000000000000638484.";"0486";"2024-01-12";"2023-12-18";" 0000000000000000.23"
" 000000000000638771.";"0486";"2024-01-12";"2023-12-18";" 0000000000000009.62"
" 000000000000966669.";"0328";"2023-12-21";"2023-12-18";" 0000000000000044.12"
" 000000000000966670.";"0328";"2023-12-21";"2023-12-18";" 0000000000000010.19"
" 000000000000632861.";"0067";"2024-01-12";"2023-12-18";" 0000000000000001.92"
" 000000000000638771.";"0067";"2023-12-18";"2023-12-18";" 0000000000000016.95"
" 000000000000966669.";"0486";"2023-12-27";"2023-12-18";" 0000000000000029.76"
" 000000000000966670.";"0486";"2023-12-27";"2023-12-18";" 0000000000000005.66"
" 000000000000966669.";"0328";"2023-12-20";"2023-12-18";" 0000000000000043.81"
" 000000000000966670.";"0328";"2023-12-20";"2023-12-18";" 0000000000000010.31"
" 000000000000966668.";"0486";"2024-01-06";"2023-12-18";" 0000000000000024.81"
" 000000000000966669.";"0486";"2024-01-06";"2023-12-18";" 0000000000000047.59"
" 000000000000966670.";"0486";"2024-01-06";"2023-12-18";" 0000000000000007.45"
" 000000000000966679.";"0486";"2024-01-06";"2023-12-18";" 0000000000000002.45"
" 000000000000966668.";"0067";"2023-12-20";"2023-12-18";" 0000000000000056.70"
" 000000000000966669.";"0067";"2023-12-20";"2023-12-18";" 0000000000000055.57"
" 000000000000966679.";"0067";"2023-12-20";"2023-12-18";" 0000000000000003.73"
" 000000000000966679.";"0067";"2023-12-24";"2023-12-18";" 0000000000000004.12"
" 000000000000638484.";"0332";"2023-12-29";"2023-12-18";" 0000000000000004.66"
" 000000000000626218.";"0328";"2023-12-23";"2023-12-18";" 0000000000000004.90"
" 000000000000571581.";"0332";"2023-12-30";"2023-12-18";" 0000000000000002.59"
" 000000000000632861.";"0332";"2023-12-30";"2023-12-18";" 0000000000000003.33"
" 000000000000638484.";"0332";"2023-12-30";"2023-12-18";" 0000000000000004.55"
" 000000000000638484.";"0978";"2024-01-03";"2023-12-18";" 0000000000000000.21"
" 000000000000966679.";"0328";"2023-12-27";"2023-12-18";" 0000000000000005.73"
" 000000000000966668.";"0332";"2024-01-09";"2023-12-18";" 0000000000000048.39"
" 000000000000966669.";"0332";"2024-01-09";"2023-12-18";" 0000000000000046.55"
" 000000000000966670.";"0332";"2024-01-09";"2023-12-18";" 0000000000000006.33"
" 000000000000626218.";"0067";"2023-12-27";"2023-12-18";" 0000000000000002.72"
" 000000000000632861.";"0067";"2023-12-20";"2023-12-18";" 0000000000000001.02"
" 000000000000638771.";"0486";"2023-12-28";"2023-12-18";" 0000000000000011.48"
" 000000000000638484.";"0486";"2023-12-28";"2023-12-18";" 0000000000000000.24"
" 000000000000638771.";"0486";"2023-12-24";"2023-12-18";" 0000000000000017.25"
" 000000000000638484.";"0328";"2024-01-10";"2023-12-18";" 0000000000000000.33"
" 000000000000638771.";"0328";"2024-01-10";"2023-12-18";" 0000000000000033.91"
" 000000000000638484.";"0486";"2024-01-10";"2023-12-18";" 0000000000000000.19"
" 000000000000638771.";"0486";"2024-01-10";"2023-12-18";" 0000000000000009.14"
" 000000000000966679.";"0978";"2023-12-23";"2023-12-18";" 0000000000000003.69"
" 000000000000638771.";"0328";"2023-12-27";"2023-12-18";" 0000000000000034.81"
" 000000000000858091.";"0328";"2024-01-10";"2023-12-18";" 0000000000000012.80"
" 000000000000638771.";"0978";"2024-01-10";"2023-12-18";" 0000000000000006.58"
" 000000000000638771.";"0328";"2023-12-24";"2023-12-18";" 0000000000000038.97"
" 000000000000966668.";"0486";"2024-01-05";"2023-12-18";" 0000000000000020.23"
" 000000000000966669.";"0486";"2024-01-05";"2023-12-18";" 0000000000000037.23"
" 000000000000966670.";"0486";"2024-01-05";"2023-12-18";" 0000000000000006.77"
" 000000000000966679.";"0486";"2024-01-05";"2023-12-18";" 0000000000000002.20"
" 000000000000966668.";"0328";"2024-01-10";"2023-12-18";" 0000000000000052.65"
" 000000000000966669.";"0328";"2024-01-10";"2023-12-18";" 0000000000000051.23"
" 000000000000966670.";"0328";"2024-01-10";"2023-12-18";" 0000000000000010.95"
" 000000000000966679.";"0328";"2024-01-10";"2023-12-18";" 0000000000000005.59"
" 000000000000626218.";"0332";"2024-01-11";"2023-12-18";" 0000000000000002.24"
" 000000000000571581.";"0486";"2023-12-19";"2023-12-18";" 0000000000000000.37"
" 000000000000626218.";"0332";"2023-12-26";"2023-12-18";" 0000000000000001.86"
" 000000000000858091.";"0332";"2024-01-03";"2023-12-18";" 0000000000000004.14"
" 000000000000626218.";"0328";"2024-01-08";"2023-12-18";" 0000000000000004.35"
" 000000000000571581.";"0978";"2024-01-10";"2023-12-18";" 0000000000000004.63"
" 000000000000632861.";"0978";"2024-01-10";"2023-12-18";" 0000000000000001.34"
" 000000000000966668.";"0978";"2024-01-12";"2023-12-18";" 0000000000000039.22"
" 000000000000966669.";"0978";"2024-01-12";"2023-12-18";" 0000000000000037.42"
" 000000000000966670.";"0978";"2024-01-12";"2023-12-18";" 0000000000000005.05"
" 000000000000966679.";"0978";"2024-01-12";"2023-12-18";" 0000000000000002.36"
" 000000000000632861.";"0978";"2023-12-20";"2023-12-18";" 0000000000000001.40"
" 000000000000858091.";"0332";"2023-12-21";"2023-12-18";" 0000000000000003.12"
" 000000000000638771.";"0328";"2023-12-29";"2023-12-18";" 0000000000000042.22"
" 000000000000966679.";"0978";"2023-12-21";"2023-12-18";" 0000000000000002.85"
" 000000000000858091.";"0978";"2023-12-29";"2023-12-18";" 0000000000000022.13"
" 000000000000966670.";"0978";"2023-12-29";"2023-12-18";" 0000000000000005.23"
" 000000000000966679.";"0978";"2023-12-29";"2023-12-18";" 0000000000000003.36"
" 000000000000638484.";"0486";"2023-12-18";"2023-12-18";" 0000000000000000.21"
" 000000000000966668.";"0332";"2023-12-21";"2023-12-18";" 0000000000000042.11"
" 000000000000966669.";"0332";"2023-12-21";"2023-12-18";" 0000000000000039.58"
" 000000000000966670.";"0332";"2023-12-21";"2023-12-18";" 0000000000000006.17"
" 000000000000966668.";"0067";"2024-01-03";"2023-12-18";" 0000000000000073.12"
" 000000000000966669.";"0067";"2024-01-03";"2023-12-18";" 0000000000000079.49"
" 000000000000966670.";"0067";"2024-01-03";"2023-12-18";" 0000000000000010.39"
" 000000000000966679.";"0067";"2024-01-03";"2023-12-18";" 0000000000000004.12"
" 000000000000966668.";"0332";"2023-12-19";"2023-12-18";" 0000000000000042.20"
" 000000000000966669.";"0332";"2023-12-19";"2023-12-18";" 0000000000000037.02"
" 000000000000966670.";"0332";"2023-12-19";"2023-12-18";" 0000000000000006.15"
" 000000000000966679.";"0332";"2023-12-19";"2023-12-18";" 0000000000000002.56"
" 000000000000638771.";"0486";"2023-12-23";"2023-12-18";" 0000000000000018.25"
" 000000000000626218.";"0332";"2024-01-08";"2023-12-18";" 0000000000000002.11"
" 000000000000858091.";"0486";"2023-12-20";"2023-12-18";" 0000000000000001.46"
" 000000000000626218.";"0067";"2024-01-06";"2023-12-18";" 0000000000000003.33"
" 000000000000966679.";"0067";"2024-01-06";"2023-12-18";" 0000000000000004.21"
" 000000000000966668.";"0328";"2024-01-04";"2023-12-18";" 0000000000000042.44"
" 000000000000966669.";"0328";"2024-01-04";"2023-12-18";" 0000000000000040.69"
" 000000000000966670.";"0328";"2024-01-04";"2023-12-18";" 0000000000000010.34"
" 000000000000626218.";"0978";"2024-01-12";"2023-12-18";" 0000000000000001.62"
" 000000000000638484.";"0978";"2024-01-12";"2023-12-18";" 0000000000000000.21"
" 000000000000632861.";"0486";"2023-12-19";"2023-12-18";" 0000000000000001.67"
" 000000000000638771.";"0486";"2023-12-19";"2023-12-18";" 0000000000000010.40"
" 000000000000638484.";"0486";"2023-12-19";"2023-12-18";" 0000000000000000.20"
" 000000000000638771.";"0332";"2023-12-30";"2023-12-18";" 0000000000000011.87"
" 000000000000858091.";"0978";"2023-12-19";"2023-12-18";" 0000000000000011.28"
" 000000000000858091.";"0332";"2024-01-07";"2023-12-18";" 0000000000000004.89"
" 000000000000632861.";"0978";"2024-01-05";"2023-12-18";" 0000000000000001.58"
" 000000000000626218.";"0978";"2023-12-23";"2023-12-18";" 0000000000000002.05"
" 000000000000858091.";"0332";"2023-12-30";"2023-12-18";" 0000000000000008.95"
" 000000000000626218.";"0067";"2023-12-28";"2023-12-18";" 0000000000000002.73"
" 000000000000638484.";"0328";"2023-12-27";"2023-12-18";" 0000000000000000.35"
" 000000000000858091.";"0332";"2023-12-27";"2023-12-18";" 0000000000000003.97"
" 000000000000966668.";"0067";"2023-12-29";"2023-12-18";" 0000000000000082.10"
" 000000000000966669.";"0067";"2023-12-29";"2023-12-18";" 0000000000000105.39"
" 000000000000632861.";"0486";"2023-12-27";"2023-12-18";" 0000000000000001.69"
" 000000000000638771.";"0486";"2023-12-27";"2023-12-18";" 0000000000000010.46"
" 000000000000632861.";"0067";"2024-01-02";"2023-12-18";" 0000000000000001.15"
" 000000000000632861.";"0332";"2024-01-02";"2023-12-18";" 0000000000000002.54"
" 000000000000638484.";"0486";"2024-01-03";"2023-12-18";" 0000000000000000.21"
" 000000000000626218.";"0332";"2024-01-04";"2023-12-18";" 0000000000000002.06"
" 000000000000966679.";"0332";"2023-12-18";"2023-12-18";" 0000000000000002.66"
" 000000000000571581.";"0328";"2024-01-03";"2023-12-18";" 0000000000000022.09"
" 000000000000571581.";"0328";"2023-12-27";"2023-12-18";" 0000000000000021.72"
" 000000000000966668.";"0067";"2023-12-31";"2023-12-18";" 0000000000000119.56"
" 000000000000966669.";"0067";"2023-12-31";"2023-12-18";" 0000000000000185.93"
" 000000000000966670.";"0067";"2023-12-31";"2023-12-18";" 0000000000000011.64"
" 000000000000571581.";"0328";"2024-01-10";"2023-12-18";" 0000000000000008.98"
" 000000000000632861.";"0328";"2024-01-10";"2023-12-18";" 0000000000000001.81"
" 000000000000966668.";"0067";"2024-01-02";"2023-12-18";" 0000000000000075.41"
" 000000000000966669.";"0067";"2024-01-02";"2023-12-18";" 0000000000000082.28"
" 000000000000966670.";"0067";"2024-01-02";"2023-12-18";" 0000000000000010.52"
" 000000000000571581.";"0978";"2024-01-03";"2023-12-18";" 0000000000000011.94"
" 000000000000626218.";"0978";"2024-01-06";"2023-12-18";" 0000000000000001.93"
" 000000000000638771.";"0978";"2023-12-30";"2023-12-18";" 0000000000000012.98"
" 000000000000966668.";"0978";"2024-01-09";"2023-12-18";" 0000000000000033.54"
" 000000000000966669.";"0978";"2024-01-09";"2023-12-18";" 0000000000000033.88"
" 000000000000966670.";"0978";"2024-01-09";"2023-12-18";" 0000000000000004.59"
" 000000000000966679.";"0978";"2024-01-09";"2023-12-18";" 0000000000000002.83"
" 000000000000632861.";"0978";"2023-12-23";"2023-12-18";" 0000000000000002.05"
" 000000000000638771.";"0067";"2023-12-24";"2023-12-18";" 0000000000000023.28"
" 000000000000626218.";"0332";"2023-12-19";"2023-12-18";" 0000000000000002.01"
" 000000000000632861.";"0328";"2023-12-18";"2023-12-18";" 0000000000000000.92"
" 000000000000638771.";"0328";"2023-12-18";"2023-12-18";" 0000000000000035.09"
" 000000000000966670.";"0328";"2023-12-18";"2023-12-18";" 0000000000000011.01"
" 000000000000632861.";"0067";"2024-01-03";"2023-12-18";" 0000000000000001.14"
" 000000000000649587.";"0067";"2024-01-03";"2023-12-18";" 0000000000000002.04"
" 000000000000626218.";"0486";"2023-12-20";"2023-12-18";" 0000000000000001.25"
" 000000000000632861.";"0067";"2024-01-04";"2023-12-18";" 0000000000000001.07"
" 000000000000858091.";"0486";"2023-12-18";"2023-12-18";" 0000000000000001.44"
" 000000000000632861.";"0486";"2023-12-22";"2023-12-18";" 0000000000000001.82"
" 000000000000638771.";"0067";"2023-12-22";"2023-12-18";" 0000000000000022.84"
" 000000000000649587.";"0067";"2024-01-02";"2023-12-18";" 0000000000000002.06"
" 000000000000638484.";"0328";"2024-01-07";"2023-12-18";" 0000000000000000.34"
" 000000000000638771.";"0328";"2024-01-07";"2023-12-18";" 0000000000000036.23"
" 000000000000626218.";"0486";"2024-01-05";"2023-12-18";" 0000000000000001.55"
" 000000000000858091.";"0978";"2023-12-28";"2023-12-18";" 0000000000000015.00"
" 000000000000966670.";"0978";"2023-12-28";"2023-12-18";" 0000000000000004.45"
" 000000000000966679.";"0978";"2023-12-28";"2023-12-18";" 0000000000000002.89"
" 000000000000966668.";"0332";"2024-01-04";"2023-12-18";" 0000000000000047.92"
" 000000000000966679.";"0486";"2023-12-28";"2023-12-18";" 0000000000000001.98"
" 000000000000571581.";"0332";"2024-01-11";"2023-12-18";" 0000000000000001.15"
" 000000000000632861.";"0332";"2024-01-11";"2023-12-18";" 0000000000000001.76"
" 000000000000966668.";"0332";"2024-01-11";"2023-12-18";" 0000000000000045.71"
" 000000000000966669.";"0332";"2024-01-11";"2023-12-18";" 0000000000000051.14"
" 000000000000966670.";"0332";"2024-01-11";"2023-12-18";" 0000000000000006.52"
" 000000000000966679.";"0332";"2024-01-11";"2023-12-18";" 0000000000000003.00"
" 000000000000571581.";"0978";"2023-12-20";"2023-12-18";" 0000000000000000.83"
" 000000000000638484.";"0332";"2023-12-19";"2023-12-18";" 0000000000000003.69"
" 000000000000638771.";"0332";"2023-12-19";"2023-12-18";" 0000000000000008.26"
